registro_id,obra_id,data_registro,requisicao_id,empreiteiro_id,fornecedor_id,tipo_obra,fase_obra,ambiente,servico,complexidade_execucao,necessidade_corte_ajuste,material,tipo_item_material,unidade_medida,material_fragil,material_modular,custo_unitario,quantidade_teorica,indice_perda_orcado,quantidade_orcada,compra_emergencial,pressao_prazo,qtd_frentes_simultaneas,quantidade_real_consumida,quantidade_sobra_reaproveitavel,quantidade_perdida_nao_reaproveitavel,houve_retrabalho_real,motivo_principal_perda,indice_perda_real,custo_perda_real,risco_perda_real
REG_04426,OBRA_023,2025-04-05,REQ_02084,EMP_017,FORN_082,industrial,estrutura,interno,estrutura_metalica,alta,baixa,chumbador,acessorio,un,0,0,14.11,375.63,0.0586,397.65,0,baixa,6,402.37,5.99,20.75,0,sobra_nao_reaproveitavel,0.0712,292.77,medio
REG_04427,OBRA_030,2025-06-08,REQ_01793,EMP_038,FORN_042,comercial,estrutura,externo,estrutura_metalica,media,media,parafuso_fixador,acessorio,un,0,0,2.7,403.87,0.0722,433.05,0,media,6,445.51,9.78,31.86,0,alteracao_projeto,0.1031,86.01,medio
REG_04428,OBRA_015,2025-03-05,REQ_01789,EMP_008,FORN_013,residencial,instalacoes,interno,instalacoes_hidrossanitarias,alta,media,tubo_pvc_agua,principal,m,0,1,8.52,1321.94,0.0592,1400.24,0,baixa,3,1448.23,30.35,95.94,0,quebra_dano,0.0955,817.43,medio
REG_04429,OBRA_030,2025-08-04,REQ_01550,EMP_045,FORN_036,residencial,fechamento,interno,vedacao_alvenaria,alta,alta,bloco_ceramico,principal,un,1,1,2.33,1289.23,0.0604,1367.15,0,media,2,1448.6,18.39,140.98,0,recorte_ajuste,0.1236,328.48,medio
REG_04430,OBRA_021,2025-08-05,REQ_00085,EMP_056,FORN_023,comercial,instalacoes,externo,instalacoes_eletricas,alta,media,quadro_eletrico,principal,un,1,0,84.34,2076.37,0.0324,2143.61,0,alta,3,2351.04,79.12,195.56,1,retrabalho,0.1323,16493.43,alto
REG_04431,OBRA_008,2025-04-11,REQ_01877,EMP_042,FORN_028,residencial,acabamento,interno,forro,media,media,placa_forro_mineral,principal,m2,1,1,60.54,913.44,0.0872,993.12,0,media,7,1005.27,38.45,53.38,0,recorte_ajuste,0.1005,3231.51,medio
REG_04432,OBRA_021,2025-07-03,REQ_01431,EMP_058,FORN_056,comercial,acabamento,interno,esquadrias_metal_vidro,baixa,alta,esquadria_aluminio,principal,m2,1,1,626.78,883.87,0.0395,918.81,0,media,5,926.8,19.35,23.58,0,alteracao_projeto,0.0486,14778.02,baixo
REG_04433,OBRA_018,2025-02-20,REQ_01155,EMP_052,FORN_031,industrial,fechamento,externo,impermeabilizacao,media,media,primer_impermeabilizante,consumivel,l,0,0,17.82,1402.06,0.0431,1462.47,0,alta,7,1533.83,34.21,97.56,0,quebra_dano,0.094,1738.49,medio
REG_04434,OBRA_007,2025-06-02,REQ_01781,EMP_034,FORN_003,industrial,acabamento,interno,forro,media,alta,perfil_forro,acessorio,m,0,1,5.13,1331.53,0.0598,1411.15,0,baixa,7,1523.46,68.33,123.6,1,retrabalho,0.1441,634.07,alto
REG_04435,OBRA_012,2025-01-28,REQ_01438,EMP_054,FORN_046,comercial,instalacoes,externo,instalacoes_incendio,baixa,media,conexao_incendio,acessorio,un,0,0,52.0,2342.95,0.0617,2487.47,1,alta,6,2592.4,117.11,132.34,0,sobra_nao_reaproveitavel,0.1065,6881.77,medio
REG_04436,OBRA_001,2025-07-11,REQ_00599,EMP_046,FORN_066,comercial,acabamento,externo,forro,media,alta,perfil_forro,acessorio,m,0,1,5.39,1224.8,0.051,1287.22,0,baixa,4,1333.54,27.01,81.72,0,alteracao_projeto,0.0888,440.49,medio
REG_04437,OBRA_019,2025-03-08,REQ_01076,EMP_026,FORN_001,industrial,fechamento,cobertura,cobertura,media,media,telha_metalica,principal,m2,0,1,40.37,228.71,0.075,245.87,0,baixa,1,246.37,3.86,13.8,0,consumo_acima_previsto,0.0772,557.21,medio
REG_04438,OBRA_020,2025-01-09,REQ_00064,EMP_007,FORN_020,comercial,instalacoes,interno,instalacoes_hidrossanitarias,alta,alta,conexao_pvc,acessorio,un,0,0,21.21,505.76,0.0522,532.16,0,baixa,7,555.46,3.76,45.95,0,recorte_ajuste,0.0983,974.52,medio
REG_04439,OBRA_023,2025-04-23,REQ_01911,EMP_005,FORN_032,industrial,fundacao,externo,fundacao,alta,alta,brita,consumivel,m3,0,0,134.92,2433.27,0.0479,2549.83,1,alta,6,2732.35,59.72,239.36,0,quebra_dano,0.1229,32293.83,medio
REG_04440,OBRA_029,2025-05-09,REQ_02114,EMP_027,FORN_069,comercial,fechamento,fachada,fachada_fechamento_externo,baixa,alta,perfil_aluminio,acessorio,m,0,1,32.62,231.71,0.0563,244.76,0,media,7,258.49,4.11,22.67,0,consumo_acima_previsto,0.1156,739.52,medio
REG_04441,OBRA_030,2025-01-28,REQ_00562,EMP_014,FORN_044,comercial,instalacoes,externo,instalacoes_hidrossanitarias,media,media,conexao_pvc,acessorio,un,0,0,14.71,879.69,0.0542,927.35,0,media,3,951.71,16.37,55.64,0,recorte_ajuste,0.0819,818.52,medio
REG_04442,OBRA_002,2025-06-15,REQ_00056,EMP_011,FORN_029,comercial,estrutura,externo,estrutura_concreto,alta,alta,aco_vergalhao,principal,kg,0,1,5.38,2247.24,0.0537,2367.9,0,baixa,3,2517.52,54.85,215.43,0,quebra_dano,0.1203,1159.02,medio
REG_04443,OBRA_011,2025-01-06,REQ_02187,EMP_055,FORN_053,industrial,fundacao,externo,fundacao,alta,alta,concreto,principal,m3,0,0,538.55,1109.65,0.0432,1157.58,0,baixa,4,1234.31,22.12,102.54,0,recorte_ajuste,0.1123,55223.84,medio
REG_04444,OBRA_024,2025-01-20,REQ_02295,EMP_018,FORN_090,comercial,acabamento,externo,esquadrias_metal_vidro,media,alta,esquadria_aluminio,principal,m2,1,1,652.29,1322.68,0.04,1375.59,0,media,6,1461.09,31.59,106.82,0,consumo_acima_previsto,0.1046,69676.47,medio
REG_04445,OBRA_021,2025-05-20,REQ_02421,EMP_002,FORN_008,residencial,acabamento,externo,revestimento_piso_parede,alta,media,piso_ceramico,principal,m2,1,1,36.28,1415.64,0.0822,1532.0,0,media,3,1579.8,34.54,129.62,0,sobra_nao_reaproveitavel,0.116,4702.71,medio
REG_04446,OBRA_027,2025-08-16,REQ_01382,EMP_044,FORN_013,industrial,instalacoes,interno,instalacoes_hidrossanitarias,alta,alta,conexao_pvc,acessorio,un,0,0,2.67,1885.23,0.0715,2019.97,1,media,7,2131.51,103.83,142.45,0,sobra_nao_reaproveitavel,0.1306,380.35,alto
REG_04447,OBRA_028,2025-01-14,REQ_02414,EMP_021,FORN_050,industrial,acabamento,interno,revestimento_piso_parede,media,alta,argamassa_colante,consumivel,kg,0,0,2.3,597.9,0.1066,661.64,0,media,2,669.26,12.21,59.15,0,consumo_acima_previsto,0.1194,136.04,medio
REG_04448,OBRA_007,2025-04-21,REQ_00545,EMP_054,FORN_082,residencial,instalacoes,interno,instalacoes_hidrossanitarias,media,alta,tubo_pvc_agua,principal,m,0,1,14.28,1079.12,0.0571,1140.69,0,baixa,2,1183.83,19.28,85.42,0,consumo_acima_previsto,0.097,1219.85,medio
REG_04449,OBRA_003,2025-06-27,REQ_01781,EMP_011,FORN_081,comercial,acabamento,interno,esquadrias_madeira,alta,media,fechadura,acessorio,un,0,0,133.6,1641.08,0.0283,1687.47,0,media,5,1797.5,49.81,106.61,0,recorte_ajuste,0.0953,14242.51,medio
REG_04450,OBRA_021,2025-08-02,REQ_01109,EMP_023,FORN_029,comercial,fundacao,interno,fundacao,media,alta,brita,consumivel,m3,0,0,168.09,1333.82,0.0465,1395.81,0,media,1,1511.71,35.86,142.03,0,consumo_acima_previsto,0.1334,23874.51,alto
REG_04451,OBRA_017,2025-07-30,REQ_02456,EMP_035,FORN_009,comercial,fechamento,cobertura,impermeabilizacao,alta,media,primer_impermeabilizante,consumivel,l,0,0,12.29,581.66,0.0373,603.36,0,alta,2,657.8,35.06,41.08,0,sobra_nao_reaproveitavel,0.1309,504.89,alto
REG_04452,OBRA_010,2025-01-05,REQ_00976,EMP_050,FORN_060,industrial,acabamento,interno,esquadrias_madeira,media,alta,batente_madeira,principal,un,0,1,193.65,790.06,0.0548,833.32,0,alta,6,873.18,13.87,69.25,0,sobra_nao_reaproveitavel,0.1052,13410.61,medio
REG_04453,OBRA_003,2025-04-13,REQ_00203,EMP_059,FORN_064,residencial,estrutura,externo,estrutura_concreto,media,media,concreto,principal,m3,0,0,348.58,1309.56,0.0218,1338.12,1,baixa,5,1410.64,17.63,83.45,0,quebra_dano,0.0772,29088.8,medio
REG_04454,OBRA_022,2025-05-29,REQ_01767,EMP_053,FORN_045,residencial,acabamento,externo,pintura,alta,alta,tinta_acrilica,principal,l,0,0,21.98,1119.85,0.0526,1178.8,0,baixa,4,1276.48,39.27,117.35,0,quebra_dano,0.1399,2579.46,alto
REG_04455,OBRA_026,2025-08-09,REQ_02021,EMP_059,FORN_029,comercial,instalacoes,interno,instalacoes_hidrossanitarias,alta,baixa,tubo_pvc_esgoto,principal,m,0,1,30.36,192.84,0.0482,202.13,0,alta,6,207.37,3.48,11.05,0,perda_nao_identificada,0.0754,335.54,medio
REG_04456,OBRA_006,2025-05-16,REQ_00061,EMP_046,FORN_025,industrial,acabamento,interno,revestimento_piso_parede,alta,alta,porcelanato,principal,m2,1,1,119.13,265.2,0.0709,284.02,0,baixa,4,297.39,3.22,28.97,0,recorte_ajuste,0.1214,3450.75,medio
REG_04457,OBRA_024,2025-04-20,REQ_01630,EMP_008,FORN_040,comercial,acabamento,interno,pintura,media,media,tinta_acrilica,principal,l,0,0,16.01,2454.15,0.0577,2595.75,0,alta,5,2772.15,52.5,265.5,0,sobra_nao_reaproveitavel,0.1296,4250.59,medio
REG_04458,OBRA_020,2025-05-14,REQ_00172,EMP_036,FORN_056,residencial,estrutura,cobertura,estrutura_metalica,media,alta,chapa_aco,principal,kg,0,1,11.68,1022.44,0.058,1081.73,0,media,6,1138.08,26.28,89.37,0,sobra_nao_reaproveitavel,0.1131,1043.79,medio
REG_04459,OBRA_023,2025-04-18,REQ_01665,EMP_020,FORN_053,residencial,estrutura,cobertura,estrutura_metalica,media,media,parafuso_fixador,acessorio,un,0,0,2.54,1003.32,0.0744,1078.01,0,baixa,1,1093.91,28.97,61.62,0,recorte_ajuste,0.0903,156.53,medio
REG_04460,OBRA_019,2025-02-19,REQ_01730,EMP_032,FORN_051,industrial,instalacoes,interno,instalacoes_eletricas,alta,alta,quadro_eletrico,principal,un,1,0,177.44,1654.01,0.0318,1706.56,1,media,3,1783.42,71.42,57.98,0,perda_nao_identificada,0.0782,10288.45,medio
REG_04461,OBRA_013,2025-05-14,REQ_02105,EMP_052,FORN_042,industrial,fechamento,cobertura,cobertura,media,alta,parafuso_fixador,acessorio,un,0,0,2.06,1994.55,0.0543,2102.76,1,alta,7,2452.42,175.23,282.63,0,recorte_ajuste,0.2296,582.22,alto
REG_04462,OBRA_026,2025-01-23,REQ_00655,EMP_058,FORN_002,comercial,acabamento,interno,forro,media,baixa,perfil_forro,acessorio,m,0,1,6.47,736.13,0.039,764.86,0,media,3,791.05,2.95,51.97,0,quebra_dano,0.0746,336.26,medio
REG_04463,OBRA_027,2025-05-18,REQ_00380,EMP_044,FORN_061,industrial,fechamento,fachada,fachada_fechamento_externo,media,media,selante_pu,consumivel,cartucho,0,0,22.77,1172.49,0.0372,1216.12,0,media,4,1264.43,47.2,44.74,0,recorte_ajuste,0.0784,1018.68,medio
REG_04464,OBRA_012,2025-04-22,REQ_00703,EMP_003,FORN_026,comercial,instalacoes,interno,instalacoes_hidrossanitarias,media,alta,conexao_pvc,acessorio,un,0,0,6.98,2257.63,0.0733,2423.22,0,media,3,2519.79,36.69,225.48,0,recorte_ajuste,0.1161,1573.82,medio
REG_04465,OBRA_019,2025-05-20,REQ_01524,EMP_012,FORN_066,comercial,estrutura,interno,estrutura_concreto,alta,media,concreto,principal,m3,0,0,380.13,980.33,0.0374,1017.02,0,baixa,5,1047.27,8.28,58.66,0,erro_execucao,0.0683,22296.53,baixo
REG_04466,OBRA_029,2025-01-07,REQ_02009,EMP_058,FORN_030,comercial,estrutura,interno,estrutura_metalica,media,baixa,chumbador,acessorio,un,0,0,6.56,2035.49,0.0793,2196.91,0,baixa,5,2222.3,42.23,144.58,1,retrabalho,0.0918,948.46,medio
REG_04467,OBRA_022,2025-06-06,REQ_00517,EMP_005,FORN_056,comercial,estrutura,externo,estrutura_concreto,alta,alta,concreto,principal,m3,0,0,421.15,1262.68,0.0315,1302.41,0,media,4,1374.41,27.73,84.0,0,quebra_dano,0.0885,35375.1,medio
REG_04468,OBRA_016,2025-05-03,REQ_01801,EMP_013,FORN_041,comercial,acabamento,interno,esquadrias_metal_vidro,alta,media,selante_silicone,consumivel,cartucho,0,0,56.24,1448.19,0.0532,1525.24,0,baixa,4,1620.79,48.98,123.62,0,consumo_acima_previsto,0.1192,6952.6,medio
REG_04469,OBRA_025,2025-06-03,REQ_01032,EMP_003,FORN_043,comercial,acabamento,fachada,esquadrias_metal_vidro,alta,alta,esquadria_aluminio,principal,m2,1,1,714.14,347.0,0.0179,353.22,1,alta,1,390.73,11.05,32.67,0,quebra_dano,0.126,23333.46,medio
REG_04470,OBRA_005,2025-05-09,REQ_00273,EMP_006,FORN_063,residencial,estrutura,externo,estrutura_concreto,baixa,media,aco_vergalhao,principal,kg,0,1,5.97,1701.02,0.027,1746.9,0,alta,2,1901.51,63.25,137.24,0,erro_execucao,0.1179,819.32,medio
REG_04471,OBRA_018,2025-05-06,REQ_00483,EMP_043,FORN_070,comercial,acabamento,externo,esquadrias_madeira,baixa,alta,batente_madeira,principal,un,0,1,279.8,1652.92,0.0379,1715.5,1,media,7,1845.76,62.29,130.54,0,recorte_ajuste,0.1167,36526.34,medio
REG_04472,OBRA_008,2025-07-12,REQ_02203,EMP_018,FORN_042,residencial,estrutura,externo,estrutura_metalica,media,baixa,parafuso_fixador,acessorio,un,0,0,3.42,1696.58,0.0757,1825.07,0,baixa,6,1887.03,28.1,162.35,0,recorte_ajuste,0.1123,555.23,medio
REG_04473,OBRA_002,2025-05-21,REQ_01126,EMP_051,FORN_018,residencial,fundacao,interno,fundacao,baixa,alta,aco_vergalhao,principal,kg,0,1,6.9,685.41,0.0578,725.0,1,baixa,6,762.99,7.77,69.81,0,recorte_ajuste,0.1132,481.7,medio
REG_04474,OBRA_027,2025-08-27,REQ_00951,EMP_044,FORN_033,comercial,estrutura,externo,estrutura_metalica,media,media,chapa_aco,principal,kg,0,1,6.07,1084.37,0.0505,1139.14,0,baixa,1,1181.46,20.78,76.31,0,recorte_ajuste,0.0895,463.2,medio
REG_04475,OBRA_023,2025-01-22,REQ_01441,EMP_044,FORN_027,comercial,fechamento,fachada,fachada_fechamento_externo,baixa,media,perfil_aluminio,acessorio,m,0,1,21.42,1768.62,0.0583,1871.65,1,media,3,1925.4,20.16,136.62,0,quebra_dano,0.0886,2926.36,medio
REG_04476,OBRA_002,2025-02-17,REQ_00803,EMP_051,FORN_002,comercial,fundacao,externo,fundacao,media,baixa,brita,consumivel,m3,0,0,147.38,2141.98,0.0312,2208.88,0,baixa,5,2293.25,93.07,58.2,0,alteracao_projeto,0.0706,8578.01,medio
REG_04477,OBRA_027,2025-08-16,REQ_00183,EMP_023,FORN_061,industrial,acabamento,interno,forro,media,media,placa_gesso_60x60,principal,m2,1,1,30.18,332.49,0.0808,359.36,1,alta,5,376.26,17.18,26.59,0,erro_execucao,0.1316,802.5,alto
REG_04478,OBRA_029,2025-01-12,REQ_00664,EMP_018,FORN_004,comercial,estrutura,externo,estrutura_concreto,baixa,alta,aco_vergalhao,principal,kg,0,1,5.92,2055.86,0.0363,2130.43,0,baixa,2,2169.84,34.03,79.95,0,consumo_acima_previsto,0.0554,473.33,baixo
REG_04479,OBRA_011,2025-02-05,REQ_00056,EMP_032,FORN_061,comercial,instalacoes,externo,instalacoes_incendio,baixa,media,sprinkler,principal,un,1,0,36.23,1710.27,0.041,1780.32,0,media,1,1816.04,21.61,84.16,0,recorte_ajuste,0.0618,3049.24,baixo
REG_04480,OBRA_006,2025-06-04,REQ_00125,EMP_030,FORN_075,industrial,fundacao,interno,fundacao,baixa,media,forma_madeira,acessorio,m2,0,1,51.36,1820.26,0.083,1971.35,1,media,1,2004.7,57.11,127.33,0,recorte_ajuste,0.1013,6539.76,medio
REG_04481,OBRA_006,2025-07-19,REQ_02260,EMP_031,FORN_006,comercial,acabamento,interno,pintura,media,baixa,massa_corrida,principal,kg,0,0,3.85,1700.4,0.0755,1828.86,0,media,2,1839.95,65.82,73.73,0,quebra_dano,0.0821,283.85,medio
REG_04482,OBRA_014,2025-07-26,REQ_01031,EMP_056,FORN_012,comercial,acabamento,interno,esquadrias_madeira,media,alta,fechadura,acessorio,un,0,0,166.31,312.41,0.01,315.53,0,baixa,6,353.69,10.33,30.95,1,retrabalho,0.1321,5146.88,alto
REG_04483,OBRA_027,2025-08-01,REQ_00994,EMP_035,FORN_084,industrial,acabamento,interno,forro,media,alta,placa_gesso_60x60,principal,m2,1,1,41.22,779.1,0.0754,837.88,1,media,4,899.62,20.83,99.69,0,quebra_dano,0.1547,4109.34,alto
REG_04484,OBRA_018,2025-03-25,REQ_00588,EMP_012,FORN_026,residencial,instalacoes,interno,instalacoes_eletricas,media,media,disjuntor,acessorio,un,1,0,72.57,718.72,0.0338,743.01,1,media,7,762.82,6.92,37.18,0,recorte_ajuste,0.0614,2698.11,baixo
REG_04485,OBRA_028,2025-07-01,REQ_00957,EMP_022,FORN_061,comercial,fundacao,externo,fundacao,alta,alta,concreto,principal,m3,0,0,534.71,1857.1,0.0152,1885.29,0,alta,3,2020.52,42.32,121.1,0,recorte_ajuste,0.088,64753.8,medio
REG_04486,OBRA_019,2025-07-04,REQ_00352,EMP_007,FORN_026,comercial,acabamento,interno,esquadrias_madeira,media,alta,batente_madeira,principal,un,0,1,250.0,2333.53,0.0599,2473.24,0,media,6,2558.57,113.69,111.34,0,recorte_ajuste,0.0964,27835.7,medio
REG_04487,OBRA_005,2025-01-12,REQ_00378,EMP_012,FORN_025,residencial,acabamento,fachada,esquadrias_metal_vidro,baixa,media,esquadria_aluminio,principal,m2,1,1,620.61,862.68,0.0297,888.31,0,baixa,1,904.02,8.29,33.05,0,alteracao_projeto,0.0479,20509.9,baixo
REG_04488,OBRA_015,2025-04-16,REQ_02437,EMP_016,FORN_036,comercial,acabamento,interno,esquadrias_madeira,alta,alta,fechadura,acessorio,un,0,0,64.89,424.31,0.0199,432.75,0,baixa,6,460.72,8.49,27.92,0,sobra_nao_reaproveitavel,0.0858,1811.45,medio
REG_04489,OBRA_025,2025-07-13,REQ_01239,EMP_001,FORN_043,residencial,acabamento,interno,esquadrias_madeira,media,alta,porta_madeira,principal,un,1,1,628.02,1487.61,0.0371,1542.79,1,alta,2,1667.77,63.55,116.62,0,perda_nao_identificada,0.1211,73236.74,medio
REG_04490,OBRA_028,2025-07-21,REQ_01262,EMP_002,FORN_032,comercial,acabamento,externo,forro,media,baixa,perfil_forro,acessorio,m,0,1,8.78,2222.85,0.0658,2369.06,0,media,3,2493.02,90.69,179.48,0,quebra_dano,0.1215,1575.82,medio
REG_04491,OBRA_029,2025-06-15,REQ_00691,EMP_049,FORN_068,residencial,fechamento,cobertura,cobertura,alta,alta,calha,acessorio,m,0,1,38.13,410.37,0.0621,435.87,1,alta,7,481.35,31.46,39.53,1,retrabalho,0.173,1507.13,alto
REG_04492,OBRA_021,2025-02-13,REQ_00841,EMP_030,FORN_079,residencial,acabamento,externo,esquadrias_madeira,alta,media,batente_madeira,principal,un,0,1,191.82,241.34,0.0429,251.69,0,alta,6,263.96,7.4,15.22,0,erro_execucao,0.0937,2919.23,medio
REG_04493,OBRA_010,2025-06-23,REQ_01678,EMP_010,FORN_026,residencial,fechamento,cobertura,cobertura,baixa,baixa,telha_termoacustica,principal,m2,0,1,133.3,308.8,0.0298,318.01,1,media,1,323.32,6.87,7.66,0,recorte_ajuste,0.047,1020.72,baixo
REG_04494,OBRA_029,2025-03-10,REQ_02109,EMP_052,FORN_089,comercial,fechamento,cobertura,impermeabilizacao,alta,media,manta_asfaltica,principal,m2,0,1,40.12,1980.08,0.1326,2242.73,0,media,7,2313.77,109.98,223.71,0,quebra_dano,0.1685,8975.13,alto
REG_04495,OBRA_006,2025-07-10,REQ_01679,EMP_052,FORN_003,comercial,estrutura,externo,estrutura_metalica,media,alta,chapa_aco,principal,kg,0,1,7.44,680.16,0.0381,706.06,0,alta,3,763.41,14.59,68.66,0,recorte_ajuste,0.1224,510.79,medio
REG_04496,OBRA_018,2025-01-17,REQ_02306,EMP_021,FORN_036,residencial,fechamento,interno,vedacao_alvenaria,media,alta,bloco_concreto,principal,un,1,1,6.61,847.41,0.0481,888.2,0,baixa,5,941.53,3.95,90.17,0,erro_execucao,0.1111,596.02,medio
REG_04497,OBRA_009,2025-06-25,REQ_01860,EMP_048,FORN_010,industrial,acabamento,fachada,esquadrias_metal_vidro,baixa,media,selante_silicone,consumivel,cartucho,0,0,79.89,1582.36,0.0502,1661.75,0,media,4,1652.21,24.09,45.76,0,recorte_ajuste,0.0441,3655.43,baixo
REG_04498,OBRA_002,2025-05-11,REQ_01944,EMP_026,FORN_050,residencial,estrutura,interno,estrutura_concreto,baixa,media,forma_madeira,acessorio,m2,0,1,79.79,2426.61,0.0792,2618.71,0,media,2,2564.19,31.43,106.15,0,quebra_dano,0.0567,8469.96,baixo
REG_04499,OBRA_002,2025-07-03,REQ_01304,EMP_017,FORN_061,industrial,instalacoes,externo,instalacoes_incendio,baixa,baixa,tubo_incendio,principal,m,0,1,41.97,462.36,0.0404,481.05,0,baixa,7,502.35,13.97,26.02,0,consumo_acima_previsto,0.0865,1091.99,medio
REG_04500,OBRA_006,2025-07-06,REQ_02062,EMP_048,FORN_040,industrial,acabamento,interno,forro,media,alta,placa_gesso_60x60,principal,m2,1,1,16.56,1237.35,0.0731,1327.84,0,media,1,1395.07,34.95,122.78,0,recorte_ajuste,0.1275,2033.16,medio
REG_04501,OBRA_030,2025-02-06,REQ_01357,EMP_050,FORN_020,residencial,instalacoes,interno,instalacoes_hidrossanitarias,baixa,alta,tubo_pvc_agua,principal,m,0,1,14.12,764.67,0.0561,807.54,0,media,3,834.69,14.19,55.83,0,sobra_nao_reaproveitavel,0.0916,788.27,medio
REG_04502,OBRA_028,2025-07-21,REQ_00647,EMP_007,FORN_014,comercial,fechamento,externo,vedacao_alvenaria,alta,media,bloco_ceramico,principal,un,1,1,2.73,2447.98,0.0634,2603.2,0,alta,1,2707.95,108.05,151.92,0,sobra_nao_reaproveitavel,0.1062,414.73,medio
REG_04503,OBRA_023,2025-08-25,REQ_01560,EMP_052,FORN_018,residencial,estrutura,externo,estrutura_metalica,alta,alta,perfil_aco,principal,kg,0,1,8.46,2269.29,0.043,2366.82,0,alta,3,2574.85,55.02,250.54,0,recorte_ajuste,0.1346,2119.55,alto
REG_04504,OBRA_006,2025-05-12,REQ_01143,EMP_016,FORN_043,residencial,acabamento,interno,forro,baixa,media,placa_forro_mineral,principal,m2,1,1,65.05,1801.53,0.0907,1965.01,0,alta,6,1994.75,38.62,154.6,0,sobra_nao_reaproveitavel,0.1073,10056.81,medio
REG_04505,OBRA_028,2025-06-29,REQ_01674,EMP_022,FORN_014,industrial,acabamento,externo,revestimento_piso_parede,alta,media,rejunte,acessorio,kg,0,0,10.36,232.26,0.0467,243.11,0,baixa,7,260.92,5.76,22.89,0,sobra_nao_reaproveitavel,0.1234,237.18,medio
REG_04506,OBRA_003,2025-06-24,REQ_00697,EMP_011,FORN_040,industrial,fechamento,interno,vedacao_alvenaria,media,media,bloco_concreto,principal,un,1,1,7.6,210.49,0.0873,228.87,0,baixa,7,238.82,6.65,21.68,0,erro_execucao,0.1346,164.77,alto
REG_04507,OBRA_001,2025-04-26,REQ_02478,EMP_028,FORN_001,comercial,estrutura,externo,estrutura_concreto,media,alta,forma_madeira,acessorio,m2,0,1,63.65,2037.22,0.0747,2189.38,0,media,2,2338.39,69.89,231.28,1,retrabalho,0.1478,14720.87,alto
REG_04508,OBRA_028,2025-03-11,REQ_00323,EMP_013,FORN_045,industrial,acabamento,externo,pintura,media,alta,selador,consumivel,l,0,0,7.36,1359.3,0.0669,1450.2,0,media,6,1569.54,32.28,177.96,1,retrabalho,0.1547,1309.76,alto
REG_04509,OBRA_028,2025-03-21,REQ_01683,EMP_060,FORN_041,residencial,acabamento,interno,esquadrias_madeira,baixa,alta,porta_madeira,principal,un,1,1,571.65,1837.31,0.0309,1894.15,0,baixa,2,1981.47,26.21,117.95,0,consumo_acima_previsto,0.0785,67424.75,medio
REG_04510,OBRA_013,2025-08-25,REQ_01280,EMP_022,FORN_085,residencial,acabamento,interno,pintura,baixa,media,massa_corrida,principal,kg,0,0,3.34,2324.91,0.0539,2450.13,0,alta,4,2614.56,17.55,272.1,0,recorte_ajuste,0.1246,908.81,medio
REG_04511,OBRA_016,2025-03-24,REQ_01554,EMP_011,FORN_042,comercial,acabamento,interno,esquadrias_madeira,media,alta,batente_madeira,principal,un,0,1,91.9,1731.2,0.038,1796.98,0,media,7,1914.3,87.76,95.34,0,quebra_dano,0.1058,8762.02,medio
REG_04512,OBRA_013,2025-06-28,REQ_01479,EMP_054,FORN_023,comercial,acabamento,externo,pintura,media,alta,tinta_acrilica,principal,l,0,0,16.16,975.92,0.078,1052.06,1,alta,2,1088.01,14.42,97.67,0,recorte_ajuste,0.1149,1578.41,medio
REG_04513,OBRA_012,2025-01-18,REQ_01327,EMP_037,FORN_054,comercial,fundacao,interno,fundacao,media,alta,brita,consumivel,m3,0,0,161.35,1749.28,0.0427,1824.01,0,media,4,1946.6,78.06,119.26,0,quebra_dano,0.1128,19241.97,medio
REG_04514,OBRA_016,2025-01-29,REQ_02261,EMP_057,FORN_040,comercial,acabamento,interno,pintura,media,baixa,massa_corrida,principal,kg,0,0,4.14,2257.09,0.061,2394.83,1,alta,7,2524.15,47.77,219.29,0,quebra_dano,0.1183,907.85,medio
REG_04515,OBRA_029,2025-03-17,REQ_02200,EMP_008,FORN_044,residencial,acabamento,externo,pintura,alta,baixa,selador,consumivel,l,0,0,7.3,587.79,0.044,613.64,1,alta,7,684.23,21.25,75.19,1,retrabalho,0.1641,548.88,alto
REG_04516,OBRA_029,2025-04-30,REQ_01665,EMP_051,FORN_005,comercial,fundacao,externo,fundacao,baixa,media,brita,consumivel,m3,0,0,139.49,1773.01,0.0627,1884.14,1,alta,3,1904.89,35.67,96.21,0,sobra_nao_reaproveitavel,0.0744,13420.49,medio
REG_04517,OBRA_016,2025-06-10,REQ_02103,EMP_004,FORN_082,residencial,acabamento,interno,revestimento_piso_parede,media,media,piso_ceramico,principal,m2,1,1,40.94,91.88,0.0727,98.56,0,baixa,5,101.24,2.03,7.33,0,alteracao_projeto,0.1019,299.99,medio
